ident,name,latitude_deg,longitude_deg,iso_country,iata_code
CYCB,Cambridge Bay Airport,69.1081008911,-105.138000488,CA,YCB
CYCC,Cornwall Regional Airport,45.0928001404,-74.5633010864,CA,YCC
CYCD,Nanaimo Airport,49.0522994995,-123.8700027466,CA,YCD
CYCE,James T. Field Memorial Aerodrome,43.2855987549,-81.5083007813,CA,YCE
CYCG,Castlegar/West Kootenay Regional Airport,49.2963981628,-117.632003784,CA,YCG
CYCH,Miramichi Airport,47.0078010559,-65.4492034912,CA,YCH
CYCK,Chatham Kent Airport,42.3064002991,-82.0819015503,CA,XCM
CYCL,Charlo Airport,47.9907989502,-66.3302993774,CA,YCL
CYCN,Cochrane Airport,49.1055984497,-81.0136032104,CA,YCN
CYCO,Kugluktuk Airport,67.8167037964,-115.143997192,CA,YCO
CYCQ,Chetwynd Airport,55.6871986389,-121.6269989014,CA,YCQ
CYCR,Cross Lake (Charlie Sinclair Memorial) Airport,54.6105995178,-97.7608032227,CA,YCR
CYCS,Chesterfield Inlet Airport,63.3469009399,-90.7311019897,CA,YCS
CYCY,Clyde River Airport,70.4860992432,-68.5167007446,CA,YCY
CYCZ,Fairmont Hot Springs Airport,50.3302993774,-115.873001099,CA,YCZ
CYDA,Dawson City Airport,64.0430984497,-139.1280059814,CA,YDA
CYDB,Burwash Airport,61.3711013794,-139.0410003662,CA,YDB
CYDF,Deer Lake Airport,49.2108001709,-57.3913993835,CA,YDF
CYDM,Ross River Airport,61.9706001282,-132.4230041504,CA,YDM
CYDN,Dauphin Barker Airport,51.1007995605,-100.0520019531,CA,YDN
CYDO,Dolbeau St Felicien Airport,48.7784996033,-72.375,CA,YDO
CYDP,Nain Airport,56.5491981506,-61.6803016663,CA,YDP
CYDQ,Dawson Creek Airport,55.7422981262,-120.1829986572,CA,YDQ
CYEG,Edmonton International Airport,53.3097000122,-113.580001831,CA,YEG
CYEK,Arviat Airport,61.0942001343,-94.0708007812,CA,YEK
CYEL,Elliot Lake Municipal Airport,46.351398468,-82.5614013672,CA,YEL
CYEM,Manitoulin East Municipal Airport,45.8428001404,-81.8581008911,CA,YEM
CYEN,Estevan Airport,49.2103004456,-102.966003418,CA,YEN
CYER,Fort Severn Airport,56.018901825,-87.6761016846,CA,YER
CYET,Edson Airport,53.5788993835,-116.464996338,CA,YET
CYEU,Eureka Airport,79.9946975708,-85.814201355,CA,YEU
CYEV,Inuvik Mike Zubko Airport,68.3041992188,-133.483001709,CA,YEV
CYEY,Amos Magny Airport,48.5638999939,-78.2497024536,CA,YEY
CYFA,Fort Albany Airport,52.2014007568,-81.6968994141,CA,YFA
CYFB,Iqaluit Airport,63.756401062,-68.5558013916,CA,YFB
CYFC,Fredericton Airport,45.8689002991,-66.5372009277,CA,YFC
CYFE,Forestville Airport,48.7461013794,-69.0971984863,CA,YFE
CYFH,Fort Hope Airport,51.5619010925,-87.9077987671,CA,YFH
CYFJ,La Macaza / Mont-Tremblant International Inc Airport,46.4094009399,-74.7799987793,CA,YTM
CYFO,Flin Flon Airport,54.6781005859,-101.6819992065,CA,YFO
CYFR,Fort Resolution Airport,61.1808013916,-113.690002441,CA,YFR
CYFS,Fort Simpson Airport,61.7602005005,-121.2369995117,CA,YFS
CYFT,Makkovik Airport,55.0769004822,-59.1864013672,CA,YMN
CYGB,Texada Gillies Bay Airport,49.6941986084,-124.5179977417,CA,YGB
CYGD,Goderich Airport,43.7668991089,-81.7106018066,CA,YGD
CYGH,Fort Good Hope Airport,66.2407989502,-128.6510009766,CA,YGH
CYGK,Kingston Norman Rogers Airport,44.2252998352,-76.5969009399,CA,YGK
CYGL,La Grande Rivière Airport,53.6253013611,-77.7042007446,CA,YGL
CYGM,Gimli Industrial Park Airport,50.6281013489,-97.043296814,CA,YGM
CYGO,Gods Lake Narrows Airport,54.5588989258,-94.4914016724,CA,YGO
CYGP,Gaspé (Michel-Pouliot) Airport,48.7752990723,-64.4785995483,CA,YGP
CYGQ,Geraldton Greenstone Regional Airport,49.778301239,-86.9393997192,CA,YGQ
CYGR,Îles-de-la-Madeleine Airport,47.4247016907,-61.7780990601,CA,YGR
CYGT,Igloolik Airport,69.3647003174,-81.8161010742,CA,YGT
CYGV,Havre St Pierre Airport,50.2818984985,-63.6114006042,CA,YGV
CYGW,Kuujjuarapik Airport,55.2818984985,-77.765296936,CA,YGW
CYGX,Gillam Airport,56.3574981689,-94.7106018066,CA,YGX
CYGZ,Grise Fiord Airport,76.4261016846,-82.9092025757,CA,YGZ
CYHA,Quaqtaq Airport,61.0463981628,-69.6177978516,CA,YQC
CYHC,Vancouver Harbour Water Aerodrome,49.2943992615,-123.111000061,CA,CXH
CYHD,Dryden Regional Airport,49.8316993713,-92.7442016602,CA,YHD
CYHE,Hope Airport,49.3683013916,-121.498001099,CA,YHE
CYHF,Hearst René Fontaine Municipal Airport,49.7141990662,-83.6860961914,CA,YHF
CYHH,Nemiscau Airport,51.6911010742,-76.135597229,CA,YNS
CYHI,Ulukhaktok Holman Airport,70.762802124,-117.8059997559,CA,YHI
CYHK,Gjoa Haven Airport,68.635597229,-95.8497009277,CA,YHK
CYHM,John C. Munro Hamilton International Airport,43.1735992432,-79.9349975586,CA,YHM
CYHN,Hornepayne Municipal Airport,49.1930999756,-84.7589035034,CA,YHN
CYHO,Hopedale Airport,55.448299408,-60.2285995483,CA,YHO
CYHR,Chevery Airport,50.4688987732,-59.6366996765,CA,YHR
CYHT,Haines Junction Airport,60.7891998291,-137.546005249,CA,YHT
CYHU,Montréal / Saint-Hubert Airport,45.5175018311,-73.4169006348,CA,YHU
CYHY,Hay River / Merlyn Carter Airport,60.8396987915,-115.782997131,CA,YHY
CYHZ,Halifax / Stanfield International Airport,44.8807983398,-63.5085983276,CA,YHZ
CYIB,Atikokan Municipal Airport,48.7738990784,-91.6386032104,CA,YIB
CYID,Digby / Annapolis Regional Airport,44.5458450365,-65.7854247093,CA,YDG
CYIF,St Augustin Airport,51.2117004395,-58.6582984924,CA,YIF
CYIK,Ivujivik Airport,62.417301178,-77.9253005981,CA,YIK
CYIO,Pond Inlet Airport,72.6832962036,-77.9666976929,CA,YIO
CYIV,Island Lake Airport,53.8572006226,-94.6536026001,CA,YIV
CYJF,Fort Liard Airport,60.2358016968,-123.46900177,CA,YJF
CYJN,St Jean Airport,45.2943992615,-73.2810974121,CA,YJN
CYJT,Stephenville Airport,48.5442008972,-58.5499992371,CA,YJT
CYKA,Kamloops Airport,50.7022018433,-120.4440002441,CA,YKA
CYKD,Aklavik Airport,68.2232971191,-135.0059967041,CA,LAK
CYKF,Waterloo Airport,43.4608001709,-80.3786010742,CA,YKF
CYKJ,Key Lake Airport,57.2560997009,-105.6179962158,CA,YKJ
CYKL,Schefferville Airport,54.8053016663,-66.8052978516,CA,YKL
CYKO,Akulivik Airport,60.8185997009,-78.1485977173,CA,AKV
CYKQ,Waskaganish Airport,51.4733009338,-78.7583007813,CA,YKQ
CYKX,Kirkland Lake Airport,48.2103004456,-79.9813995361,CA,YKX
CYKY,Kindersley Airport,51.5175018311,-109.180999756,CA,YKY
CYKZ,Buttonville Municipal Airport,43.8622016907,-79.3700027466,CA,YKZ
CYLA,Aupaluk Airport,59.2966995239,-69.5997009277,CA,YPJ
CYLC,Kimmirut Airport,62.8499984741,-69.8833007812,CA,YLC
CYLD,Chapleau Airport,47.8199996948,-83.3467025757,CA,YLD
CYLH,Lansdowne House Airport,52.1955986023,-87.9341964722,CA,YLH
CYLJ,Meadow Lake Airport,54.1253013611,-108.5230026245,CA,YLJ
CYLK,Lutselk'e Airport,62.4183006287,-110.6819992065,CA,YSG
CYLL,Lloydminster Airport,53.3092002869,-110.0729980469,CA,YLL
CYLR,Leaf Rapids Airport,56.5133018494,-99.9852981567,CA,YLR
CYLT,Alert Airport,82.5177993774,-62.2806015015,CA,YLT
CYLU,Kangiqsualujjuaq (Georges River) Airport,58.7113990784,-65.9927978516,CA,XGR
CYLW,Kelowna Airport,49.9561004639,-119.3779983521,CA,YLW
CYMA,Mayo Airport,63.6164016724,-135.8679962158,CA,YMA
CYME,Matane Airport,48.8568992615,-67.4533004761,CA,YME
CYMG,Manitouwadge Airport,49.0839004517,-85.8606033325,CA,YMG
CYMH,Mary's Harbour Airport,52.3027992249,-55.8471984863,CA,YMH
CYMJ,Moose Jaw Air Vice Marshal C. M. McEwen Airport,50.3302993774,-105.5589981079,CA,YMJ
CYML,Charlevoix Airport,47.5974998474,-70.2238998413,CA,YML
CYMM,Fort McMurray Airport,56.653301239,-111.222000122,CA,YMM
CYMO,Moosonee Airport,51.2910995483,-80.6078033447,CA,YMO
CYMT,Chapais Airport,49.771900177,-74.5280990601,CA,YMT
CYMU,Umiujaq Airport,56.5360984802,-76.5183029175,CA,YUD
CYMX,Montreal International (Mirabel) Airport,45.6795005798,-74.0386962891,CA,YMX
CYNA,Natashquan Airport,50.1899986267,-61.7891998291,CA,YNA
CYNC,Wemindji Airport,53.0106010437,-78.8311004639,CA,YNC
CYND,Ottawa / Gatineau Airport,45.5217018127,-75.5635986328,CA,YND
CYNE,Norway House Airport,53.9583015442,-97.8442001343,CA,YNE
CYNL,Points North Landing Airport,58.2766990662,-104.0820007324,CA,YNL
CYNM,Matagami Airport,49.7616996765,-77.8028030396,CA,YNM
CYNN,Nejanilini Lake Airport,59.4874992371,-97.7802963257,CA,YNN
CYNR,Fort Mackay / Horizon Airport,57.3816986084,-111.700996399,CA,HZP
CYOA,Ekati Airport,64.6988983154,-110.614997864,CA,YOA
CYOC,Old Crow Airport,67.570602417,-139.8390045166,CA,YOC
CYOD,CFB Cold Lake,54.4049987793,-110.2789993286,CA,YOD
CYOH,Oxford House Airport,54.9333000183,-95.2789001465,CA,YOH
CYOJ,High Level Airport,58.6213989258,-117.1650009155,CA,YOJ
CYOO,Oshawa Airport,43.9227981567,-78.8949966431,CA,YOO
CYOP,Rainbow Lake Airport,58.4914016724,-119.4079971313,CA,YOP
CYOS,Owen Sound / Billy Bishop Regional Airport,44.5903015137,-80.8375015259,CA,YOS
CYOW,Ottawa Macdonald-Cartier International Airport,45.3224983215,-75.6691970825,CA,YOW
CYPA,Prince Albert Glass Field,53.2141990662,-105.672996521,CA,YPA
CYPC,Paulatuk (Nora Aliqatchialuk Ruben) Airport,69.3608381154,-124.075469971,CA,YPC
CYPD,Port Hawkesbury Airport,45.6567001343,-61.3680992126,CA,YPS
CYPE,Peace River Airport,56.2268981934,-117.4469985962,CA,YPE
CYPG,Southport Airport,49.9030990601,-98.2739028931,CA,YPG
CYPH,Inukjuak Airport,58.4719009399,-78.0768966675,CA,YPH
CYPL,Pickle Lake Airport,51.4463996887,-90.2142028809,CA,YPL
CYPM,Pikangikum Airport,51.8196983337,-93.9732971191,CA,YPM
CYPN,Port Menier Airport,49.8363990784,-64.2885971069,CA,YPN
CYPO,Peawanuck Airport,54.9880981445,-85.4432983398,CA,YPO
CYPQ,Peterborough Airport,44.2299995422,-78.3632965088,CA,YPQ
CYPR,Prince Rupert Airport,54.2860984802,-130.4450073242,CA,YPR
CYPW,Powell River Airport,49.8342018127,-124.5,CA,YPW
CYPX,Puvirnituq Airport,60.0505981445,-77.2869033813,CA,YPX
CYPY,Fort Chipewyan Airport,58.76720047,-111.1169967651,CA,YPY
CYQA,Muskoka Airport,44.9747009277,-79.3032989502,CA,YQA
CYQB,Quebec Jean Lesage International Airport,46.7910995483,-71.3933029175,CA,YQB
CYQD,The Pas Airport,53.9714012146,-101.091003418,CA,YQD
CYQF,Red Deer Regional Airport,52.1822013855,-113.8939971924,CA,YQF
CYQG,Windsor Airport,42.2756004333,-82.9555969238,CA,YQG
CYQH,Watson Lake Airport,60.1164016724,-128.8220062256,CA,YQH
CYQI,Yarmouth Airport,43.8269004822,-66.0880966187,CA,YQI
CYQK,Kenora Airport,49.7882995605,-94.3630981445,CA,YQK
CYQL,Lethbridge County Airport,49.6302986145,-112.800003052,CA,YQL
CYQM,Greater Moncton International Airport,46.1122016907,-64.6785964966,CA,YQM
CYQN,Nakina Airport,50.182800293,-86.6964035034,CA,YQN
CYQQ,Comox Airport,49.7108001709,-124.8870010376,CA,YQQ
CYQR,Regina International Airport,50.4319000244,-104.6660003662,CA,YQR
CYQS,St Thomas Municipal Airport,42.7700004578,-81.1108016968,CA,YQS
CYQT,Thunder Bay Airport,48.3718986511,-89.3238983154,CA,YQT
CYQU,Grande Prairie Airport,55.1796989441,-118.885002136,CA,YQU
CYQV,Yorkton Municipal Airport,51.2647018433,-102.4619979858,CA,YQV
CYQW,North Battleford Airport,52.7691993713,-108.2440032959,CA,YQW
CYQX,Gander International Airport,48.9369010925,-54.5680999756,CA,YQX
CYQY,Sydney / J.A. Douglas McCurdy Airport,46.1613998413,-60.0477981567,CA,YQY
CYQZ,Quesnel Airport,53.0261001587,-122.5100021362,CA,YQZ
CYRA,Rae Lakes Airport,64.1160964966,-117.3099975586,CA,YRA
CYRB,Resolute Bay Airport,74.7169036865,-94.9693984985,CA,YRB
CYRI,Rivière-du-Loup Airport,47.7644004822,-69.5847015381,CA,YRI
CYRJ,Roberval Airport,48.5200004578,-72.2656021118,CA,YRJ
CYRL,Red Lake Airport,51.0668983459,-93.7930984497,CA,YRL
CYRO,Ottawa / Rockcliffe Airport,45.4603004456,-75.6461029053,CA,YRO
CYRP,Ottawa / Carp Airport,45.3191986084,-76.0222015381,CA,YRP
CYRQ,Trois-Rivières Airport,46.3527984619,-72.679397583,CA,YRQ
CYRS,Red Sucker Lake Airport,54.1671981812,-93.5571975708,CA,YRS
CYRT,Rankin Inlet Airport,62.8114013672,-92.1157989502,CA,YRT
CYRV,Revelstoke Airport,50.9667015076,-118.182998657,CA,YRV
CYSB,Sudbury Airport,46.625,-80.7988967896,CA,YSB
CYSC,Sherbrooke Airport,45.4385986328,-71.6913986206,CA,YSC
CYSF,Stony Rapids Airport,59.2503013611,-105.841003418,CA,YSF
CYSH,Smiths Falls-Montague (Russ Beach) Airport,44.9458007813,-75.9405975342,CA,YSH
CYSJ,Saint John Airport,45.3161010742,-65.890296936,CA,YSJ
CYSK,Sanikiluaq Airport,56.5377998352,-79.2466964722,CA,YSK
CYSL,St Leonard Airport,47.1575012207,-67.8347015381,CA,YSL
CYSM,Fort Smith Airport,60.0203018188,-111.9619979858,CA,YSM
CYSN,Niagara District Airport,43.1916999817,-79.1716995239,CA,YCM
CYSP,Marathon Airport,48.7552986145,-86.3443984985,CA,YSP
CYST,St. Theresa Point Airport,53.8456001282,-94.8518981934,CA,YST
CYSU,Summerside Airport,46.4406013489,-63.8335990906,CA,YSU
CYSY,Sachs Harbour (David Nasogaluak Jr. Saaryuaq) Airport,71.9938964844,-125.242996216,CA,YSY
CYTA,Pembroke Airport,45.8643989563,-77.251701355,CA,YTA
CYTE,Cape Dorset Airport,64.2300033569,-76.5267028809,CA,YTE
CYTF,Alma Airport,48.5088996887,-71.6418991089,CA,YTF
CYTH,Thompson Airport,55.8011016846,-97.8641967773,CA,YTH
CYTL,Big Trout Lake Airport,53.8177986145,-89.8968963623,CA,YTL
CYTQ,Tasiujaq Airport,58.6678009033,-69.9558029175,CA,YTQ
CYTR,CFB Trenton,44.1189002991,-77.5280990601,CA,YTR
CYTS,Timmins/Victor M. Power,48.5696983337,-81.376701355,CA,YTS
CYTZ,Billy Bishop Toronto City Centre Airport,43.6274986267,-79.3962020874,CA,YTZ
CYUB,Tuktoyaktuk Airport,69.4332962036,-133.0260009766,CA,YUB
CYUL,Montreal / Pierre Elliott Trudeau International Airport,45.4706001282,-73.7407989502,CA,YUL
CYUT,Repulse Bay Airport,66.5214004517,-86.2247009277,CA,YUT
CYUX,Hall Beach Airport,68.7761001587,-81.243598938,CA,YUX
CYUY,Rouyn Noranda Airport,48.2061004639,-78.8356018066,CA,YUY
CYVB,Bonaventure Airport,48.0710983276,-65.4602966309,CA,YVB
CYVC,La Ronge Airport,55.1514015198,-105.2620010376,CA,YVC
CYVK,Vernon Airport,50.2481002808,-119.3310012817,CA,YVE
CYVM,Qikiqtarjuaq Airport,67.5457992554,-64.0314025879,CA,YVM
CYVO,Val-d'Or Airport,48.0532989502,-77.7827987671,CA,YVO
CYVP,Kuujjuaq Airport,58.0960998535,-68.426902771,CA,YVP
CYVQ,Norman Wells Airport,65.2816009521,-126.797996521,CA,YVQ
CYVR,Vancouver International Airport,49.193901062,-123.1839981079,CA,YVR
CYVT,Buffalo Narrows Airport,55.8418998718,-108.417999268,CA,YVT
CYVV,Wiarton Airport,44.7458000183,-81.1072006226,CA,YVV
CYVZ,Deer Lake Airport,52.6557998657,-94.0614013672,CA,YVZ
CYWA,Petawawa Airport,45.9522018433,-77.3191986084,CA,YWA
CYWG,Winnipeg / James Armstrong Richardson International Airport,49.9099998474,-97.2398986816,CA,YWG
CYWH,Victoria Harbour Seaplane Base,48.4249858939,-123.388867378,CA,YWH
CYWJ,Déline Airport,65.2110977173,-123.4359970093,CA,YWJ
CYWK,Wabush Airport,52.9219017029,-66.864402771,CA,YWK
CYWL,Williams Lake Airport,52.1831016541,-122.0540008545,CA,YWL
CYWP,Webequie Airport,52.9593933975,-87.3748683929,CA,YWP
CYWY,Wrigley Airport,63.209400177,-123.43699646,CA,YWY
CYXC,Cranbrook Airport,49.6108016968,-115.7819976807,CA,YXC
CYXD,Edmonton City Centre (Blatchford Field) Airport,53.5724983215,-113.521003723,CA,YXD
CYXE,Saskatoon John G. Diefenbaker International Airport,52.1707992554,-106.6999969482,CA,YXE
CYXH,Medicine Hat Airport,50.018901825,-110.7210006714,CA,YXH
CYXJ,Fort St John Airport,56.2380981445,-120.7399978638,CA,YXJ
CYXK,Rimouski Airport,48.478099823,-68.4969024658,CA,YXK
CYXL,Sioux Lookout Airport,50.113899231,-91.9052963257,CA,YXL
CYXN,Whale Cove Airport,62.2400016785,-92.5980987549,CA,YXN
CYXP,Pangnirtung Airport,66.1449966431,-65.7136001587,CA,YXP
CYXQ,Beaver Creek Airport,62.4103012085,-140.8670043945,CA,YXQ
CYXR,Earlton (Timiskaming Regional) Airport,47.6974006546,-79.8473453522,CA,YXR
CYXS,Prince George Airport,53.8894004822,-122.6790008545,CA,YXS
CYXT,Terrace Airport,54.46849823,-128.5760040283,CA,YXT
CYXU,London Airport,43.0355987549,-81.1539001465,CA,YXU
CYXX,Abbotsford Airport,49.0252990723,-122.361000061,CA,YXX
CYXY,Whitehorse / Erik Nielsen International Airport,60.7095985413,-135.067001343,CA,YXY
CYXZ,Wawa Airport,47.9667015076,-84.7866973877,CA,YXZ
CYYB,North Bay Airport,46.3636016846,-79.4227981567,CA,YYB
CYYC,Calgary International Airport,51.113899231,-114.0199966431,CA,YYC
CYYD,Smithers Airport,54.8246994019,-127.1829986572,CA,YYD
CYYE,Fort Nelson Airport,58.8363990784,-122.5970001221,CA,YYE
CYYF,Penticton Airport,49.4631004333,-119.6019973755,CA,YYF
CYYG,Charlottetown Airport,46.2900009155,-63.1211013794,CA,YYG
CYYH,Taloyoak Airport,69.5466995239,-93.5766983032,CA,YYH
CYYJ,Victoria International Airport,48.646900177,-123.4260025024,CA,YYJ
CYYL,Lynn Lake Airport,56.863899231,-101.0759963989,CA,YYL
CYYN,Swift Current Airport,50.2919006348,-107.691001892,CA,YYN
CYYQ,Churchill Airport,58.739200592,-94.0650024414,CA,YYQ
CYYR,Goose Bay Airport,53.3191986084,-60.4258003235,CA,YYR
CYYT,St. John's International Airport,47.618598938,-52.7518997192,CA,YYT
CYYU,Kapuskasing Airport,49.413898468,-82.4674987793,CA,YYU
CYYW,Armstrong Airport,50.2902984619,-88.9096984863,CA,YYW
CYYY,Mont Joli Airport,48.6086006165,-68.2080993652,CA,YYY
CYYZ,Lester B. Pearson International Airport,43.6772003174,-79.6305999756,CA,YYZ
CYZD,Downsview Airport,43.7425003052,-79.4655990601,CA,YZD
CYZE,Gore Bay Manitoulin Airport,45.8852996826,-82.5678024292,CA,YZE
CYZF,Yellowknife Airport,62.4627990723,-114.4400024414,CA,YZF
CYZG,Salluit Airport,62.1794013977,-75.6671981812,CA,YZG
CYZH,Slave Lake Airport,55.2930984497,-114.777000427,CA,YZH
CYZP,Sandspit Airport,53.2542991638,-131.813995361,CA,YZP
CYZR,Chris Hadfield Airport,42.9994010925,-82.3088989258,CA,YZR
CYZS,Coral Harbour Airport,64.1932983398,-83.3593978882,CA,YZS
CYZT,Port Hardy Airport,50.6805992126,-127.3669967651,CA,YZT
CYZU,Whitecourt Airport,54.143901825,-115.7870025635,CA,YZU
CYZV,Sept-Îles Airport,50.2233009338,-66.2656021118,CA,YZV
CYZW,Teslin Airport,60.1727981567,-132.7429962158,CA,YZW
CYZX,CFB Greenwood,44.9844017029,-64.9169006348,CA,YZX
CYZY,Mackenzie Airport,55.3044013977,-123.132003784,CA,YZY
CZAC,York Landing Airport,56.0894012451,-96.0892028809,CA,ZAC
CZAM,Salmon Arm Airport,50.682800293,-119.2289962769,CA,YSN
CZBA,Burlington Executive,43.4414531515,-79.850102663,CA,YDT
CZBB,Vancouver / Boundary Bay Airport,49.0741996765,-123.012001038,CA,ZBD
CZBD,Ilford Airport,56.0614013672,-95.613899231,CA,ILF
CZBF,Bathurst Airport,47.629699707,-65.738899231,CA,ZBF
CZBM,Bromont (Roland Desourdy) Airport,45.2907981873,-72.7414016724,CA,ZBM
CZEE,Kelsey Airport,56.0374984741,-96.5096969604,CA,ZEE
CZEM,Eastmain River Airport,52.226398468,-78.5224990845,CA,ZEM
CZFA,Faro Airport,62.2075004578,-133.3760070801,CA,ZFA
CZFD,Fond-Du-Lac Airport,59.334400177,-107.1819992065,CA,ZFD
CZFG,Pukatawagan Airport,55.7491989136,-101.2659988403,CA,ZFG
CZFM,Fort Mcpherson Airport,67.4075012207,-134.8609924316,CA,ZFM
CZFN,Tulita Airport,64.9096984863,-125.5729980469,CA,ZFN
CZGF,Grand Forks Airport,49.0155982971,-118.4309997559,CA,ZGF
CZGI,Gods River Airport,54.8396987915,-94.0785980225,CA,ZGI
CZGR,Little Grand Rapids Airport,52.0456008911,-95.4657974243,CA,ZGR
CZJG,Jenpeg Airport,54.518901825,-98.0460968018,CA,ZJG
CZJN,Swan River Airport,52.1206016541,-101.236000061,CA,ZJN
CZKE,Kashechewan Airport,52.2825012207,-81.6778030396,CA,ZKE
CZLQ,Thicket Portage Airport,55.318901062,-97.7078018188,CA,YTD
CZMD,Muskrat Dam Airport,53.4413986206,-91.762802124,CA,MSA
CZML,South Cariboo Region / 108 Mile Airport,51.7360992432,-121.333000183,CA,ZMH
CZMN,Pikwitonei Airport,55.5889015198,-97.1641998291,CA,PIW
CZMT,Masset Airport,54.0275001526,-132.125,CA,ZMT
CZNG,Poplar River Airport,53,-97.2667007446,CA,ZNG
CZPB,Sachigo Lake Airport,53.8911018372,-92.1964035034,CA,ZPB
CZRJ,Round Lake (Weagamow Lake) Airport,52.9435997009,-91.3127975464,CA,ZRJ
CZSJ,Sandy Lake Airport,53.064201355,-93.3443984985,CA,ZSJ
CZSN,South Indian Lake Airport,56.7928009033,-98.9072036743,CA,ZSN
CZSW,Prince Rupert/Seal Cove Seaplane Base,54.3333015442,-130.2830047607,CA,ZSW
CZTM,Shamattawa Airport,55.8656005859,-92.0813980103,CA,ZTM
CZUC,Ignace Municipal Airport,49.4296989441,-91.7177963257,CA,ZUC
CZUM,Churchill Falls Airport,53.5619010925,-64.1063995361,CA,ZUM
CZWH,Lac Brochet Airport,58.6175003052,-101.46900177,CA,ZWH
CZWL,Wollaston Lake Airport,58.1068992615,-103.1719970703,CA,ZWL
D66,Delta Junction Airport,64.0503997803,-145.716995239,US,DJN
DAAB,Blida Airport,36.5036010742,2.8141698837,DZ,QLD
DAAD,Bou Saada Airport,35.3325004578,4.206389904,DZ,BUJ
DAAE,Soummam Airport,36.7120018005,5.069920063,DZ,BJA
DAAG,Houari Boumediene Airport,36.6910018921,3.2154099941,DZ,ALG
DAAJ,Djanet Inedbirene Airport,24.2928009033,9.4524402618,DZ,DJG
DAAK,Boufarik Airport,36.5457992554,2.8761100769,DZ,QFD
DAAP,Illizi Takhamalt Airport,26.7234992981,8.6226501465,DZ,VVZ
DAAS,Ain Arnat Airport,36.1781005859,5.3244900703,DZ,QSF
DAAT,Aguenar – Hadj Bey Akhamok Airport,22.8115005493,5.4510798454,DZ,TMR
DAAV,Jijel Ferhat Abbas Airport,36.7951011658,5.8736100197,DZ,GJL
DAAY,Mecheria Airport,33.535900116,-0.2423530072,DZ,MZW
DAAZ,Relizane Airport,35.7522010803,0.6262720227,DZ,QZN
DABB,Annaba Airport,36.8222007751,7.8091697693,DZ,AAE
DABC,Mohamed Boudiaf International Airport,36.2760009766,6.6203899384,DZ,CZL
DABS,Cheikh Larbi Tébessi Airport,35.4315986633,8.1207199097,DZ,TEE
DABT,Batna Airport,35.7521018982,6.3085899353,DZ,BLJ
DAFH,Hassi R'Mel Airport,32.9304008484,3.3115398884,DZ,HRM
DAFI,Tsletsi Airport,34.6657,3.351,DZ,QDJ
DAO,Dabo Airport,-8.4319444444,147.843055556,PG,DAO
DAOB,Bou Chekif Airport,35.3410987854,1.4631500244,DZ,TID
DAOF,Tindouf Airport,27.7003993988,-8.1670999527,DZ,TIN
DAOI,Ech Cheliff Airport,36.2126998901,1.3317699432,DZ,QAS
DAOL,Tafaraoui Airport,35.5424003601,-0.5322780013,DZ,TAF
DAON,Zenata – Messali El Hadj Airport,35.0167007446,-1.4500000477,DZ,TLM
DAOO,Es Senia Airport,35.6239013672,-0.6211829782,DZ,ORN
DAOR,Béchar Boudghene Ben Ali Lotfi Airport,31.6457004547,-2.2698600292,DZ,CBH
DAOS,Sidi Bel Abbes Airport,35.1717987061,-0.5932750106,DZ,BFW
DAOV,Ghriss Airport,35.207698822,0.147141993,DZ,MUW
DAOY,El Bayadh Airport,33.7216666667,1.0925,DZ,EBH
DATG,In Guezzam Airport,19.5669994354,5.75,DZ,INF
DATM,Bordj Badji Mokhtar Airport,21.375,0.9238889813,DZ,BMW
DAUA,Touat Cheikh Sidi Mohamed Belkebir Airport,27.837600708,-0.1864140034,DZ,AZR
DAUB,Biskra Airport,34.7933006287,5.7382302284,DZ,BSK
DAUE,El Golea Airport,30.5713005066,2.8595900536,DZ,ELG
DAUG,Noumérat - Moufdi Zakaria Airport,32.3841018677,3.7941100597,DZ,GHA
DAUH,Oued Irara Airport,31.6730003357,6.1404399872,DZ,HME
DAUI,In Salah Airport,27.2509994507,2.5120201111,DZ,INZ
DAUK,Touggourt Sidi Madhi Airport,33.0677986145,6.0886697769,DZ,TGR
DAUL,Laghouat Airport,33.7644004822,2.9283399582,DZ,LOO
DAUO,Guemar Airport,33.5113983154,6.7767901421,DZ,ELU
DAUT,Timimoun Airport,29.2371006012,0.2760330141,DZ,TMX
DAUU,Ain el Beida Airport,31.9172000885,5.412779808,DZ,OGX
DAUZ,In Aménas Airport,28.0515003204,9.6429100037,DZ,IAM
